res_id,name,establishment,address,city,city_id,locality,latitude,longitude,zipcode,country_id,locality_verbose,cuisines,timings,average_cost_for_two,price_range,currency,highlights,aggregate_rating,rating_text,opentable_support,delivery,takeaway,STATE,AREA,votes
310776,Gastronomica Kitchen & Bar,['Bar'],"M-55, 2nd Floor, M Block Market, Greater Kailash 1 (GK 1), New Delhi",New Delhi,1,"M Block Market, Greater Kailash 1 (GK1)",28.55042056,77.23513763,110048,1,"M Block Market, Greater Kailash 1 (GK1), New Delhi","European, Asian, North Indian, Italian, Continental",12 Noon to 1 AM,2000,4,Rs.,"['Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Live Entertainment', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Smoking Area', 'Brunch', 'Nightlife', 'Live Music', 'Rooftop', 'Free Wifi', 'Air Conditioned', 'Hookah']",4.6,Excellent,0,1,-1,Delhi,1484,3421
18454951,Tippling Street,['Casual Dining'],"A-12, Vishal Enclave, Opposite Metro Pillar 408, Rajouri Garden, New Delhi",New Delhi,1,Rajouri Garden,28.6482001,77.1198355,110027,1,"Rajouri Garden, New Delhi","North Indian, Italian, Continental",12 Noon to 12 Midnight,1400,3,Rs.,"['Lunch', 'Cash', 'Credit Card', 'Dinner', 'Delivery', 'Debit Card', 'DJ', 'Valet Parking Available', 'Outdoor Seating', 'Free Wifi', 'Air Conditioned', 'Wifi', 'Live Sports Screening', 'Fullbar', 'Indoor Seating', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Smoking Area']",4.3,Very Good,0,1,-1,Delhi,1484,1374
18349771,TOS - Take Off Scarlet,['Lounge'],"13-C, North West Avenue, Club Road, Punjabi Bagh, New Delhi",New Delhi,1,Punjabi Bagh,28.66631114,77.12549429,,1,"Punjabi Bagh, New Delhi","North Indian, Italian, Chinese, Continental",12:30 PM to 12:30 AM,1400,3,Rs.,"['Dinner', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Debit Card', 'DJ', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Rooftop', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Hookah', 'Dance Floor', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Air Conditioned']",4.1,Very Good,0,-1,-1,Delhi,1484,2800
18463965,Vapour Bar Exchange,['Microbrewery'],"Global Foyer Mall, Golf Course Road, Gurgaon",Gurgaon,1,"Global Foyer Mall, Golf Course Road",28.46057667,77.09494192,,1,"Global Foyer Mall, Golf Course Road, Gurgaon","Continental, Italian, American, North Indian",12 Noon to 12 Midnight,1600,3,Rs.,"['Dinner', 'Cash', 'Debit Card', 'Mall Parking', 'Credit Card', 'Lunch', 'Table Reservation Not Required', 'Live Sports Screening', 'Craft Beer', 'Indoor Seating', 'Above 18 Only', 'Air Conditioned', 'Nightlife', 'Fullbar']",4.8,Excellent,0,1,-1,Haryana,44212,1017
18420456,Band Baaja Baaraat,['Casual Dining'],"A-6 Ground Floor, Vishal Enclave, Rajouri Garden, New Delhi",New Delhi,1,Rajouri Garden,28.64778817,77.11930409,,1,"Rajouri Garden, New Delhi","North Indian, Chinese, Continental","12 Noon to 4 PM, 7 PM to 12 Midnight (Mon-Sun)",1300,3,Rs.,"['Lunch', 'Serves Alcohol', 'Cash', 'Dinner', 'Credit Card', 'Debit Card', 'Buffet', 'Fullbar', 'Air Conditioned', 'Valet Parking Available', 'Indoor Seating']",4.4,Very Good,0,-1,-1,Delhi,1484,1446
18337893,The Luggage Room Kitchen And Bar,['Lounge'],"M-39, Outer Circle, Connaught Place, New Delhi",New Delhi,1,Connaught Place,28.63295014,77.22280417,110001,1,"Connaught Place, New Delhi","Italian, Chinese, Continental",12 Noon to 1 AM,1300,3,Rs.,"['Dinner', 'Cash', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Credit Card', 'Live Sports Screening', 'Valet Parking Available', 'Live Music', 'Table booking recommended', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Hookah']",4.5,Excellent,0,-1,-1,Delhi,1484,1768
18268712,Chili's Grill & Bar,['Casual Dining'],"3rd Floor, DLF Mall Of India, Sector 18, Noida",Noida,1,"DLF Mall of India, Sector 18,  Noida",28.56731381,77.32085299,,1,"DLF Mall of India, Sector 18,  Noida, Noida","Mexican, American, Italian, Burger",12 Noon to 12 Midnight,2000,4,Rs.,"['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Mall Parking', 'Delivery', 'Credit Card', 'Live Sports Screening', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Wheelchair Accessible', 'Fullbar', 'Digital Payments Accepted', 'Smoking Area']",4.7,Excellent,0,1,-1,Uttar Pradesh,240928,4316
312810,Dilli Darbar,['Casual Dining'],"C-448, Main 100 Feet Road, Chajjupur, Durgapuri, Shahdara, New Delhi",New Delhi,1,Shahdara,28.68937914,77.28660252,,1,"Shahdara, New Delhi","North Indian, Chinese, South Indian",12 Noon to 11 PM,500,2,Rs.,"['No Alcohol Available', 'Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Outdoor Seating', 'Air Conditioned', 'Pure Veg', 'Indoor Seating', 'Digital Payments Accepted']",4,Very Good,0,-1,-1,Delhi,1484,1316
18579383,The Barbeque Company,['Casual Dining'],"SCO 305, 1st & 2nd Floor, Sector 29, Gurgaon",Gurgaon,1,Sector 29,28.46397958,77.06405796,122002,1,"Sector 29, Gurgaon","North Indian, Chinese, BBQ","12noon â€“ 3:30pm, 6:30pm â€“ 11pm (Mon-Sun)",1200,3,Rs.,"['Lunch', 'Serves Alcohol', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Delivery', 'Live Sports Screening', 'Fullbar', 'Air Conditioned', 'Wheelchair Accessible', 'Free Parking', 'Valet Parking Available', 'Indoor Seating', 'Table reservation required', 'Buffet']",4.3,Very Good,0,1,-1,Haryana,44212,2213
305461,Monkey Bar,['Pub'],"Plot 11, Upper Ground Floor, LSC, Pocket C 6 & 7, Vasant Kunj, New Delhi",New Delhi,1,Vasant Kunj,28.53658084,77.1475739,0,1,"Vasant Kunj, New Delhi","North Indian, South Indian, American, Pizza, Burger, Salad",12 Noon to 12 Midnight,2200,4,Rs.,"['Lunch', 'Cash', 'Delivery', 'Debit Card', 'Dinner', 'Credit Card', 'Live Entertainment', 'Valet Parking Available', 'Live Music', 'Air Conditioned', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Axis Bank - Dining Delights', 'Smoking Area']",4.3,Very Good,0,1,-1,Delhi,1484,4464
18454852,Pizza Live,['Quick Bites'],"94, Block D, Shaheed Sukhdev Marg, NIT 5, NIT, Faridabad",Faridabad,1,NIT,28.39722664,77.30431046,,1,"NIT, Faridabad","Pizza, Fast Food",11 AM to 11 PM,300,1,Rs.,"['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Outdoor Seating']",4,Very Good,0,-1,-1,Haryana,44212,2519
309955,Nando's,['Casual Dining'],"F-29/30 A, Malhotra Building, Inner Circle, Connaught Place, New Delhi",New Delhi,1,Connaught Place,28.63099055,77.21966967,,1,"Connaught Place, New Delhi","Portuguese, Wraps, Burger, Salad",11:30 AM to 11:45 PM,1200,3,Rs.,"['Credit Card', 'Dinner', 'Cash', 'Delivery', 'Lunch', 'Takeaway Available', 'Serves Alcohol', 'Debit Card', 'Air Conditioned', 'Beer', 'Fullbar', 'Kid Friendly', 'Serves Cocktails', 'Halal', 'Table Reservation Not Required', 'Indoor Seating', 'Wine']",4.4,Very Good,0,-1,-1,Delhi,1484,3505
496,Bikanervala,['Sweet Shop'],"Plot 3-5, Sector 29,Near Leisure Valley Park,  Gurgaon",Gurgaon,1,Sector 29,28.46851681,77.06357248,122002,1,"Sector 29, Gurgaon","Mithai, Street Food, South Indian, North Indian, Chinese",8 AM to 11 PM,600,2,Rs.,"['No Alcohol Available', 'Dinner', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Breakfast', 'Sodexo', 'Air Conditioned', 'Indoor Seating', 'Ticket Restaurant', 'Pure Veg', 'Desserts and Bakes']",4.1,Very Good,0,-1,-1,Haryana,44212,2316
1819,The All American Diner,['Casual Dining'],"India Habitat Centre, Lodhi Road, New Delhi",New Delhi,1,"India Habitat Centre, Lodhi Road",28.58921274,77.22566105,,1,"India Habitat Centre, Lodhi Road, New Delhi","American, Salad",7 AM to 12 Midnight,1500,3,Rs.,"['Takeaway Available', 'Lunch', 'Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Breakfast', 'Wheelchair Accessible', 'Brunch', 'Buffet', 'Fullbar', 'Indoor Seating', 'Air Conditioned']",4.1,Very Good,0,-1,-1,Delhi,1484,5373
18469965,Pho King,['Casual Dining'],"Khasra 258, Lane-3, West End Marg, Saidulajab, Saket, New Delhi",New Delhi,1,"Champa Gali, Saket",28.51733297,77.20043957,,1,"Champa Gali, Saket, New Delhi","Asian, Continental, Mexican, North Indian, Momos, Chinese",12 Noon to 11 PM,900,2,Rs.,"['No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Outdoor Seating', 'Air Conditioned', 'Indoor Seating', 'Card Upon Delivery', 'Axis Bank - Dining Delights']",4.1,Very Good,0,1,-1,Delhi,1484,2387
18245298,Boa Village,['Bar'],"13, Alipur Road, Civil Lines, New Delhi",New Delhi,1,Civil Lines,28.67677727,77.22510617,,1,"Civil Lines, New Delhi","Asian, Japanese, Korean, Chinese, Momos, Thai",11:30 AM to 12:30 AM,1500,3,Rs.,"['Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Credit Card', 'Live Sports Screening', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Live Music', 'Rooftop', 'Free Wifi', 'Table Reservation Not Required', 'Private Dining Area Available', 'Wifi']",4.4,Very Good,0,1,-1,Delhi,1484,1805
18289242,Cyber Hub Social,['Lounge'],"Shop 4A, Ground Floor, DLF Cyber Hub, Tower 8C, DLF Cyber City, Gurgaon",Gurgaon,1,"Cyber Hub, DLF Cyber City",28.49423603,77.08838727,,1,"Cyber Hub, DLF Cyber City, Gurgaon","Continental, American, Asian, North Indian, European","11am â€“ 1am (Mon, Tue, Thu, Fri, Sat, Sun), 11am â€“ 12:30AM (Wed)",2200,4,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Delivery', 'Credit Card', 'Live Sports Screening', 'Fullbar', 'Table reservation required', 'Digital Payments Accepted', 'Wifi', 'Nightlife', 'Indoor Seating', 'Restricted Entry', 'Air Conditioned', 'Smoking Area']",4.4,Very Good,0,1,-1,Haryana,44212,3548
9528,Hunger Strike,[],"C-9, Amar Colony Market, Amar Colony, New Delhi",New Delhi,1,Amar Colony,28.56259236,77.24459443,110024,1,"Amar Colony, New Delhi","North Indian, Chinese",12 Noon to 11 PM,400,1,Rs.,"['Lunch', 'Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Digital Payments Accepted']",4,Very Good,0,1,-1,Delhi,1484,1969
306153,Dhaba - Estd 1986 Delhi,['Casual Dining'],"1st Floor, Cyber Hub, DLF Cyber City, Gurgaon",Gurgaon,1,"Cyber Hub, DLF Cyber City",28.49536988,77.08874702,122002,1,"Cyber Hub, DLF Cyber City, Gurgaon",North Indian,"12noon â€“ 4pm, 6:30pm â€“ 11:30pm (Mon-Sun)",2200,4,Rs.,"['Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Fullbar', 'Indoor Seating', 'Digital Payments Accepted', 'Kid Friendly', 'Outdoor Seating', 'Table booking recommended', 'Air Conditioned']",4.5,Excellent,0,1,-1,Haryana,44212,3231
311057,My Bar Headquarters,['Lounge'],"Shop N 49, 2nd Floor, Connaught Place, New Delhi",New Delhi,1,Connaught Place,28.63053913,77.21967202,,1,"Connaught Place, New Delhi","North Indian, Mughlai, Chinese",11 AM to 12:15 AM,1300,3,Rs.,"['Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Credit Card', 'Fullbar', 'Table Reservation Not Required', 'Hookah', 'Indoor Seating', 'Air Conditioned', 'Smoking Area']",4,Very Good,0,-1,-1,Delhi,1484,5733
18759923,Duty Free | Vayu Bar,['Microbrewery'],"SCO - 32, Sector 29, Gurgaon",Gurgaon,1,Sector 29,28.46835176,77.06276413,,1,"Sector 29, Gurgaon","Continental, Mexican, North Indian, Italian, Asian",12 Noon to 1 AM,1700,3,Rs.,"['Credit Card', 'Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Smoking Area', 'Live Sports Screening', 'Craft Beer', 'Outdoor Seating', 'Live Music', 'Rooftop', 'Free Wifi', 'Sneakpeek', 'DJ', 'Nightlife', 'Fullbar', 'Beer', 'Indoor Seating', 'Air Conditioned']",4.1,Very Good,0,-1,-1,Haryana,44212,1370
18317477,The Barbeque Company,['Casual Dining'],"4, Hargovind Enclave, Opposite Shanti Mukund Hospital, Karkardooma, New Delhi",New Delhi,1,Karkardooma,28.64616988,77.30099659,110092,1,"Karkardooma, New Delhi","North Indian, Chinese, Continental, BBQ","12 Noon to 3 PM, 6:30 PM to 11 PM (Mon-Fri), 12 Noon to 3:30 PM, 6:30 PM to 11 PM (Sat-Sun)",1300,3,Rs.,"['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'Debit Card', 'Air Conditioned', 'Smoking Area', 'Buffet', 'Valet Parking Available', 'Indoor Seating', 'Table reservation required', 'Fullbar']",4.6,Excellent,0,1,-1,Delhi,1484,3096
18729557,Xero Degrees,['CafÃ©'],"L-23/9, Middle Circle, Connaught Place, New Delhi",New Delhi,1,Connaught Place,28.63441179,77.22143758,,1,"Connaught Place, New Delhi","Cafe, Fast Food",12:30PM to 11PM (Mon-Sun),750,2,Rs.,"['Lunch', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Outdoor Seating', 'Air Conditioned', 'Indoor Seating']",4.3,Very Good,0,-1,-1,Delhi,1484,1159
122,Lazeez Affaire,['Casual Dining'],"6/48, Malcha Marg Market, Chanakyapuri, New Delhi",New Delhi,1,Chanakyapuri,28.60223135,77.18610618,0,1,"Chanakyapuri, New Delhi","North Indian, Mughlai",12 Noon to 12 Midnight,2000,4,Rs.,"['Cash', 'Credit Card', 'Debit Card', 'Delivery', 'Takeaway Available', 'Dinner', 'Lunch', 'Indoor Seating', 'Axis Bank - Dining Delights', 'Table booking recommended', 'Wifi', 'Fullbar', 'Air Conditioned', 'Wheelchair Accessible']",4.8,Excellent,0,-1,-1,Delhi,1484,1707
19042004,Banter,['Casual Dining'],"31- B, Pusa Road, Rajinder Nagar, New Delhi",New Delhi,1,Rajinder Nagar,28.6434865,77.1833152,,1,"Rajinder Nagar, New Delhi","North Indian, Continental, Italian",12 Noon to 12 Midnight,1500,3,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Credit Card', 'Outdoor Seating', 'Free Wifi', 'Indoor Seating', 'Air Conditioned', 'Smoking Area']",4.7,Excellent,0,-1,-1,Delhi,1484,459
463,Karim's,['Casual Dining'],"16, Gali Kababian, Jama Masjid, New Delhi",New Delhi,1,Jama Masjid,28.64952237,77.23366074,0,1,"Jama Masjid, New Delhi","Mughlai, North Indian, Kebab, Rolls",9 AM to 12:30 AM,800,2,Rs.,"['Cash', 'Takeaway Available', 'Breakfast', 'Lunch', 'Dinner', 'Delivery', 'Air Conditioned', 'Table Reservation Not Required', 'Indoor Seating']",4,Very Good,0,-1,-1,Delhi,1484,6724
2004,Indian Accent,['Fine Dining'],"The Lodhi, Lodhi Road, New Delhi",New Delhi,1,"The Lodhi, Lodhi Road",28.59259708,77.2380371,0,1,"The Lodhi, Lodhi Road, New Delhi",Modern Indian,"12 Noon to 2:30 PM, 7 PM to 10:30 PM",5000,4,Rs.,"['Lunch', 'Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Table booking recommended', 'Fullbar', '4/5 Star', 'Wifi', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Luxury Dining']",4.5,Excellent,0,-1,-1,Delhi,1484,3447
18552969,Juggernaut,['Casual Dining'],"HS-16, Main Market, Kailash Colony, New Delhi",New Delhi,1,Kailash Colony,28.552724,77.240872,110048,1,"Kailash Colony, New Delhi","South Indian, North Indian",6 AM to 11 PM,600,2,Rs.,"['Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Digital Payments Accepted', 'Table Reservation Not Required', 'Air Conditioned']",4.4,Very Good,0,-1,-1,Delhi,1484,1652
18549416,Punjabi Angithi,[],"Shop 15 A, A1 Block, LSC, DDA Market, Janakpuri, New Delhi",New Delhi,1,Janakpuri,28.62288312,77.07126506,,1,"Janakpuri, New Delhi","North Indian, Chinese, Rolls","11 AM to 5 PM, 6 PM to 11 PM",400,1,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Dinner', 'Delivery']",4.4,Very Good,0,1,-1,Delhi,1484,2541
312223,Burger King,['Quick Bites'],"1st Floor, Plot C-1, 2 & 3, PP Towers, Netaji Subhash Place, New Delhi",New Delhi,1,Netaji Subhash Place,28.69354286,77.15148993,,1,"Netaji Subhash Place, New Delhi","Burger, Fast Food, Beverages",11 AM to 11 PM (Mon-Sun),500,2,Rs.,"['Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Axis Bank - Dining Delights', 'Air Conditioned']",4,Very Good,0,1,-1,Delhi,1484,1472
307113,Diggin,['Casual Dining'],"Shop 1 & 2, Sri Fort Road, Opposite Gargi College, Anand Lok, New Delhi",New Delhi,1,Anand Lok,28.55555573,77.21864339,,1,"Anand Lok, New Delhi","Cafe, Continental, Italian","11am â€“ 11pm (Mon-Fri),8:30am â€“ 11pm (Sat-Sun)",1400,3,Rs.,"['Cash', 'Takeaway Available', 'Breakfast', 'Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'Dinner', 'Outdoor Seating', 'Table booking recommended', 'Indoor Seating', 'Air Conditioned']",4.3,Very Good,0,-1,-1,Delhi,1484,4635
18518483,Echoes Hudson Lane,['CafÃ©'],"2522 2nd & 3rd Floor, Hudson Lane, Kingsway Camp, Delhi University-GTB Nagar, New Delhi",New Delhi,1,Delhi University-GTB Nagar,28.69501866,77.20413264,,1,"Delhi University-GTB Nagar, New Delhi","Cafe, American, Chinese, Continental, North Indian, Italian","11:30am â€“ 11:30pm (Mon, Tue, Wed, Fri, Sat, Sun), 11am â€“ 12midnight (Thu)",700,2,Rs.,"['Debit Card', 'Dinner', 'Delivery', 'Lunch', 'Cash', 'Credit Card', 'Breakfast', 'Free Parking', 'Valet Parking Available', 'Indoor Seating', 'Table booking recommended', 'Kid Friendly', 'Smoking Area', 'All Day Breakfast', 'Desserts and Bakes', 'Live Sports Screening', 'Live Music', 'Free Wifi', 'Air Conditioned', 'Wifi']",4.6,Excellent,0,1,-1,Delhi,1484,2726
17953943,The Burger Club,['Quick Bites'],"Z-9, Opposite Metro Pillar 420, Rajouri Garden, New Delhi",New Delhi,1,Rajouri Garden,28.64613134,77.11736083,,1,"Rajouri Garden, New Delhi","Burger, Fast Food, Beverages","11am â€“ 4am (Mon, Wed, Thu, Fri, Sat, Sun), 12noon â€“ 4am (Tue)",350,1,Rs.,"['Cash', 'Debit Card', 'Takeaway Available', 'Dinner', 'Credit Card', 'Delivery', 'Lunch', 'Indoor Seating', 'Wheelchair Accessible', 'Free Parking', 'Air Conditioned']",4.3,Very Good,0,1,-1,Delhi,1484,2645
307065,Music & Mountains - Hillside Cafe,['CafÃ©'],"M-23, M Block Market, Greater Kailash (GK) 1, New Delhi",New Delhi,1,"M Block Market, Greater Kailash 1 (GK1)",28.54978384,77.23579779,,1,"M Block Market, Greater Kailash 1 (GK1), New Delhi","Cafe, Italian, Continental, Fast Food, Salad",11am â€“ 11:45pm (Mon-Sun),2100,4,Rs.,"['Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Debit Card', 'Dinner', 'Takeaway Available', 'Fullbar', 'Indoor Seating', 'Wifi', 'Outdoor Seating', 'Romantic Dining', 'Air Conditioned', 'Smoking Area', 'Brunch']",4.4,Very Good,0,-1,-1,Delhi,1484,3206
306046,SodaBottleOpenerWala,['Casual Dining'],"3, Ground Floor, Cyber Hub, DLF Cyber City, Gurgaon",Gurgaon,1,"Cyber Hub, DLF Cyber City",28.4945861,77.0886758,122002,1,"Cyber Hub, DLF Cyber City, Gurgaon","Parsi, North Indian, Maharashtrian, Beverages, Bakery",8:30am â€“ 12midnight (Mon-Sun),1700,3,Rs.,"['Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Debit Card', 'Dinner', 'Takeaway Available', 'Breakfast', 'Outdoor Seating', 'Air Conditioned', 'Wifi', 'Fullbar', 'Indoor Seating', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Smoking Area']",4.3,Very Good,0,1,-1,Haryana,44212,4185
18168152,Barbeque Nation,['Casual Dining'],"Shop No G85 Spaze Platinum Tower, Ground Floor, Gurgaon-Sohna Highway, Sector 47, Gurugram, Haryana 122018.   ",Gurgaon,1,Sohna Road,28.42179612,77.04059802,,1,"Sohna Road, Gurgaon","North Indian, Chinese, BBQ","12noon â€“ 3:30pm, 6:30pm â€“ 11:30pm (Mon-Sun)",1600,3,Rs.,"['Lunch', 'Cash', 'Credit Card', 'Debit Card', 'Serves Alcohol', 'Dinner', 'Buffet', 'Fullbar', 'Live Music', 'Table booking recommended', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned']",4.2,Very Good,0,-1,-1,Haryana,44212,1141
301489,Barbeque Nation,['Casual Dining'],"2nd Floor, Munshilal Building, Block N, Outer Circle, Connaught Place, New Delhi",New Delhi,1,Connaught Place,28.63032577,77.22078446,,1,"Connaught Place, New Delhi","North Indian, Chinese, BBQ","12 Noon to 3:30 PM, 6:30 PM to 11:30 PM",1600,3,Rs.,"['Dinner', 'Lunch', 'Cash', 'Credit Card', 'Debit Card', 'Serves Alcohol', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Wifi', 'Buffet', 'Outdoor Seating', 'Table booking recommended']",4.4,Very Good,0,-1,-1,Delhi,1484,4722
6075,Sita Ram Diwan Chand,['Quick Bites'],"2246, Near Imperial Cinema, Paharganj, New Delhi",New Delhi,1,Paharganj,28.6424077,77.21047942,0,1,"Paharganj, New Delhi",North Indian,8 AM to 5:30 PM,200,1,Rs.,"['Cash', 'Takeaway Available', 'Breakfast', 'Delivery', 'Indoor Seating', 'Digital Payments Accepted', 'Air Conditioned', 'Pure Veg']",4.1,Very Good,0,-1,-1,Delhi,1484,3117
5004,Om Sweets & Snacks,['Quick Bites'],"SCO 17, Main Market, Sector 31, Gurgaon",Gurgaon,1,Sector 31,28.45323374,77.05057986,0,1,"Sector 31, Gurgaon","North Indian, Mithai, Fast Food, South Indian, Chinese",8am â€“ 10:30pm (Mon-Sun),500,2,Rs.,"['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Lunch', 'Delivery', 'Breakfast', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes']",4.2,Very Good,0,1,-1,Haryana,44212,2047
18163908,Boombox Cafe Reloaded,['Bar'],"C-10, Vishal Enclave, Metro Pillar 415, Rajouri Garden, New Delhi",New Delhi,1,Rajouri Garden,28.64742156,77.11803205,110047,1,"Rajouri Garden, New Delhi","North Indian, Continental, Chinese, Italian",12 Noon to 1 AM,1100,3,Rs.,"['Credit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Debit Card', 'Dinner', 'Live Sports Screening', 'Valet Parking Available', 'Live Music', 'Air Conditioned', 'Smoking Area', 'Wifi', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Hookah']",4.1,Very Good,0,-1,-1,Delhi,1484,1467
18863320,Unplugged Courtyard,['Casual Dining'],"Opposite Plot 269, Phase II, Udyog Vihar, Gurgaon",Gurgaon,1,Udyog Vihar,28.506851,77.085383,,1,"Udyog Vihar, Gurgaon","North Indian, Continental, Momos",12 Noon to 1 AM,1500,3,Rs.,"['Dinner', 'Cash', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned', 'Wifi', 'Sneakpeek', 'Nightlife', 'Fullbar', 'Live Music', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Smoking Area']",4.3,Very Good,0,-1,-1,Haryana,44212,921
